timestamp,FM,NOX,O2,temp
2022-03-05 19:10:00+00:00,17.51,10,20.66,65.99
2022-03-05 19:15:00+00:00,18.26,10,20.66,65.45
2022-03-05 19:20:00+00:00,17.02,11.5,20.66,65.24
2022-03-05 19:25:00+00:00,16.77,12.36,20.67,64.9
2022-03-05 19:30:00+00:00,15.81,10,20.66,64.56
2022-03-05 19:35:00+00:00,18.19,9.5,20.66,64.37
2022-03-05 19:40:00+00:00,16.31,10,20.66,64.28
2022-03-05 19:45:00+00:00,18.06,11.5,20.66,63.98
2022-03-05 19:50:00+00:00,18.77,10.5,20.66,64.1
2022-03-05 19:55:00+00:00,17.95,9.79,20.67,63.84
2022-03-05 20:00:00+00:00,17.68,10.5,20.66,63.41
2022-03-05 20:05:00+00:00,18.03,9.5,20.66,63.11
2022-03-05 20:10:00+00:00,16.44,10.3,20.67,62.97
2022-03-05 20:15:00+00:00,16.29,10.82,20.67,62.62
2022-03-05 20:20:00+00:00,16.67,10.3,20.67,62.6
2022-03-05 20:25:00+00:00,16.87,10.3,20.67,62.07
2022-03-05 20:30:00+00:00,17.29,13.39,20.67,62.08
2022-03-05 20:35:00+00:00,16.3,12.88,20.67,61.59
2022-03-05 20:40:00+00:00,18.12,12,20.66,61.31
2022-03-05 20:45:00+00:00,17.42,11.33,20.67,61.41
2022-03-05 20:50:00+00:00,17.33,10,20.66,61.03
2022-03-05 20:55:00+00:00,17.7,12.36,20.67,60.94
2022-03-05 21:00:00+00:00,16.7,15.45,20.67,60.6
2022-03-05 21:05:00+00:00,16.29,15.97,20.67,60.16
2022-03-05 21:10:00+00:00,18.1,11.33,20.67,60.22
2022-03-05 21:15:00+00:00,18.62,11.5,20.66,60.06
2022-03-05 21:20:00+00:00,15.85,13,20.66,59.64
2022-03-05 21:25:00+00:00,17.38,12.5,20.66,59.48
2022-03-05 21:30:00+00:00,15.3,14.42,20.67,59.23
2022-03-05 21:35:00+00:00,16.64,16.48,20.67,59
2022-03-05 21:40:00+00:00,15.75,14.94,20.67,58.72
2022-03-05 21:45:00+00:00,16.88,14.94,20.67,58.53
2022-03-05 21:50:00+00:00,16.11,16.48,20.67,58.3
2022-03-05 21:55:00+00:00,16.16,15.45,20.67,
2022-03-05 22:00:00+00:00,16.38,15.45,20.67,57.79
2022-03-05 22:05:00+00:00,16.23,16.48,20.67,57.61
2022-03-05 22:10:00+00:00,17.52,16,20.66,57.45
2022-03-05 22:15:00+00:00,16.48,16.5,20.66,57.31
2022-03-05 22:20:00+00:00,17.91,17,20.66,57.27
2022-03-05 22:25:00+00:00,17.74,16.48,20.67,57.01
2022-03-05 22:30:00+00:00,14.95,17.5,20.66,56.44
2022-03-05 22:35:00+00:00,15.19,15.97,20.67,56.11
2022-03-05 22:40:00+00:00,16.02,17,20.66,56.08
2022-03-05 22:45:00+00:00,14.72,16.48,20.67,55.76
2022-03-05 22:50:00+00:00,15.93,16,20.66,55.59
2022-03-05 22:55:00+00:00,15.65,16.48,20.67,55.35
2022-03-05 23:00:00+00:00,15.43,15.97,20.67,55.34
2022-03-05 23:05:00+00:00,16.75,15.5,20.66,55.1
2022-03-05 23:10:00+00:00,17.2,14.5,20.66,54.89
2022-03-05 23:15:00+00:00,16.66,13.39,20.67,54.68
2022-03-05 23:20:00+00:00,15.67,12.36,20.67,54.25
2022-03-05 23:25:00+00:00,18.41,11,20.66,54.37
2022-03-05 23:30:00+00:00,15.51,9.5,20.66,54.38
2022-03-05 23:35:00+00:00,16.89,7.5,20.66,53.99
2022-03-05 23:40:00+00:00,16.96,10.5,20.66,53.8
2022-03-05 23:45:00+00:00,17.49,6.5,20.66,53.86
2022-03-05 23:50:00+00:00,18.02,5.5,20.66,53.75
2022-03-05 23:55:00+00:00,17.13,4.5,20.66,53.54
2022-03-06 00:00:00+00:00,17.47,1.94,20.65,53.12
2022-03-06 00:05:00+00:00,17.94,3.89,20.65,53.01
2022-03-06 00:10:00+00:00,15.59,4.86,20.65,52.92
2022-03-06 00:15:00+00:00,17.38,3.4,20.65,52.61
2022-03-06 00:20:00+00:00,17.52,2.91,20.65,52.81
2022-03-06 00:25:00+00:00,17.35,2.91,20.65,52.6
2022-03-06 00:30:00+00:00,17.19,1.5,20.66,52.32
2022-03-06 00:35:00+00:00,16.98,1,20.66,52.2
2022-03-06 00:40:00+00:00,16.64,1,20.66,52.04
2022-03-06 00:45:00+00:00,15.01,2,20.66,51.82
2022-03-06 00:50:00+00:00,16.67,2,20.66,51.58
2022-03-06 00:55:00+00:00,16.05,1.5,20.66,51.39
2022-03-06 01:00:00+00:00,15.21,1,20.66,50.96
2022-03-06 01:05:00+00:00,16.54,0.52,20.67,50.89
2022-03-06 01:10:00+00:00,15.46,0,20.67,50.82
2022-03-06 01:15:00+00:00,15.42,0,20.67,50.71
2022-03-06 01:20:00+00:00,15.39,0,20.68,50.71
2022-03-06 01:25:00+00:00,15.13,0,20.68,50.54
2022-03-06 01:30:00+00:00,14.3,0.55,20.69,50.5
2022-03-06 01:35:00+00:00,14.88,0,20.7,50.19
2022-03-06 01:40:00+00:00,14.42,0,20.71,50.1
2022-03-06 01:45:00+00:00,12.9,0,20.7,50
2022-03-06 01:50:00+00:00,13.82,0,20.71,49.65
2022-03-06 01:55:00+00:00,13.98,0,20.71,49.57
2022-03-06 02:00:00+00:00,13.73,0,20.71,49.61
2022-03-06 02:05:00+00:00,14.74,0,20.71,49.48
2022-03-06 02:10:00+00:00,12.69,0,20.71,49.28
2022-03-06 02:15:00+00:00,14.2,0,20.72,49.09
2022-03-06 02:20:00+00:00,13.1,0,20.71,48.94
2022-03-06 02:25:00+00:00,12.68,0,20.73,48.9
2022-03-06 02:30:00+00:00,12.85,0,20.72,48.72
2022-03-06 02:35:00+00:00,12,0,20.72,48.61
2022-03-06 02:40:00+00:00,13.94,0,20.72,48.57
2022-03-06 02:45:00+00:00,13.61,0,20.72,48.74
2022-03-06 02:50:00+00:00,12.59,0,20.73,48.63
2022-03-06 02:55:00+00:00,11.05,0.63,20.73,48.28
2022-03-06 03:00:00+00:00,11.88,0.63,20.73,47.85
2022-03-06 03:05:00+00:00,12.54,0,20.73,48.04
2022-03-06 03:10:00+00:00,11.44,0,20.74,47.95
2022-03-06 03:15:00+00:00,10.06,0,20.74,47.54
2022-03-06 03:20:00+00:00,12.02,0,20.74,47.43
2022-03-06 03:25:00+00:00,12.09,0,20.75,47.68
2022-03-06 03:30:00+00:00,11.66,0,20.75,47.38
2022-03-06 03:35:00+00:00,12.5,0,20.74,47.34
2022-03-06 03:40:00+00:00,11.92,0,20.75,47.29
2022-03-06 03:45:00+00:00,11.37,0,20.75,47.17
2022-03-06 03:50:00+00:00,12.67,0,20.74,47.03
2022-03-06 03:55:00+00:00,12.1,0,20.74,46.96
2022-03-06 04:00:00+00:00,12.22,0,20.74,46.76
2022-03-06 04:05:00+00:00,10.24,0,20.75,46.6
2022-03-06 04:10:00+00:00,10.56,0.68,20.75,46.39
2022-03-06 04:15:00+00:00,11.09,0.65,20.74,46.59
2022-03-06 04:20:00+00:00,11.38,0,20.74,46.22
2022-03-06 04:25:00+00:00,10.45,0,20.75,45.83
2022-03-06 04:30:00+00:00,9.91,0,20.75,45.8
2022-03-06 04:35:00+00:00,10.04,0,20.75,45.64
2022-03-06 04:40:00+00:00,9.4,0,20.75,45.43
2022-03-06 04:45:00+00:00,9.55,0,20.75,45.52
2022-03-06 04:50:00+00:00,9.54,0,20.75,45.38
2022-03-06 04:55:00+00:00,11.07,0,20.75,45.1
2022-03-06 05:00:00+00:00,11.19,0,20.75,45.09
2022-03-06 05:05:00+00:00,11.24,0,20.76,44.8
2022-03-06 05:10:00+00:00,11.18,0,20.75,44.7
2022-03-06 05:15:00+00:00,11.61,0.68,20.75,44.7
2022-03-06 05:20:00+00:00,11.11,0.71,20.76,45.03
2022-03-06 05:25:00+00:00,9.97,0,20.77,45.11
2022-03-06 05:30:00+00:00,9.38,0.77,20.78,44.98
2022-03-06 05:35:00+00:00,8.55,0.81,20.79,44.82
2022-03-06 05:40:00+00:00,8.68,0,20.78,44.75
2022-03-06 05:45:00+00:00,8.47,0,20.78,44.69
2022-03-06 05:50:00+00:00,9.85,0,20.78,44.68
2022-03-06 05:55:00+00:00,9.65,0,20.78,44.6
2022-03-06 06:00:00+00:00,10.24,0,20.78,44.55
2022-03-06 06:05:00+00:00,10.64,0,20.78,44.56
2022-03-06 06:10:00+00:00,10.6,0,20.78,44.49
2022-03-06 06:15:00+00:00,8.52,0,20.78,44.16
2022-03-06 06:20:00+00:00,9.76,0,20.78,44.01
2022-03-06 06:25:00+00:00,9.68,0,20.78,43.95
2022-03-06 06:30:00+00:00,9.36,0,20.78,43.93
2022-03-06 06:35:00+00:00,8.59,0,20.78,43.78
2022-03-06 06:40:00+00:00,9.75,0,20.78,43.88
2022-03-06 06:45:00+00:00,9.68,0,20.78,43.85
2022-03-06 06:50:00+00:00,9.24,0,20.78,43.69
2022-03-06 06:55:00+00:00,10.48,0,20.78,43.66
2022-03-06 07:00:00+00:00,9.16,0,20.78,43.59
2022-03-06 07:05:00+00:00,8.77,0,20.78,43.25
2022-03-06 07:10:00+00:00,8.63,0,20.78,43.12
2022-03-06 07:15:00+00:00,9.68,0,20.78,43.21
2022-03-06 07:20:00+00:00,7.9,0,20.78,43.07
2022-03-06 07:25:00+00:00,9.24,0,20.78,42.8
2022-03-06 07:30:00+00:00,8.66,0,20.78,42.8
2022-03-06 07:35:00+00:00,9.1,0,20.78,42.79
2022-03-06 07:40:00+00:00,8.6,0,20.78,42.6
2022-03-06 07:45:00+00:00,8.05,0,20.79,42.58
2022-03-06 07:50:00+00:00,8.64,0,20.78,42.35
2022-03-06 07:55:00+00:00,8.39,0,20.79,42.31
2022-03-06 08:00:00+00:00,10.08,0,20.78,42.32
2022-03-06 08:05:00+00:00,9.84,0,20.78,42.15
2022-03-06 08:10:00+00:00,10.85,0,20.78,42.28
2022-03-06 08:15:00+00:00,10.74,0,20.78,42.17
2022-03-06 08:20:00+00:00,9.88,0,20.78,41.99
2022-03-06 08:25:00+00:00,9.99,0,20.78,41.89
2022-03-06 08:30:00+00:00,9.88,0,20.78,41.7
2022-03-06 08:35:00+00:00,10.15,0,20.78,41.58
2022-03-06 08:40:00+00:00,8.56,0,20.78,41.55
2022-03-06 08:45:00+00:00,8.83,0,20.78,41.42
2022-03-06 08:50:00+00:00,8.03,0,20.79,41.3
2022-03-06 08:55:00+00:00,9.21,0,20.78,41.38
2022-03-06 09:00:00+00:00,8.83,0,20.78,41.34
2022-03-06 09:05:00+00:00,9.23,0,20.78,41.1
2022-03-06 09:10:00+00:00,8.86,0,20.78,41.06
2022-03-06 09:15:00+00:00,8.88,0,20.78,40.85
2022-03-06 09:20:00+00:00,9.44,0,20.78,40.76
2022-03-06 09:25:00+00:00,8.68,0,20.78,40.58
2022-03-06 09:30:00+00:00,9.63,0,20.78,40.6
2022-03-06 09:35:00+00:00,9.6,0,20.78,40.54
2022-03-06 09:40:00+00:00,9.47,0,20.78,40.44
2022-03-06 09:45:00+00:00,9.86,0,20.78,40.37
2022-03-06 09:50:00+00:00,8.76,0,20.79,40.07
2022-03-06 09:55:00+00:00,8.89,0,20.78,39.99
2022-03-06 10:00:00+00:00,8.88,0,20.78,40.13
2022-03-06 10:05:00+00:00,8.87,0,20.78,40
2022-03-06 10:10:00+00:00,9.33,0,20.78,39.89
2022-03-06 10:15:00+00:00,9.2,1.55,20.78,39.8
2022-03-06 10:20:00+00:00,9.7,0.77,20.78,39.9
2022-03-06 10:25:00+00:00,9.04,1.55,20.78,39.74
2022-03-06 10:30:00+00:00,9.45,0.81,20.79,39.66
2022-03-06 10:35:00+00:00,9.12,0,20.78,39.58
2022-03-06 10:40:00+00:00,8.57,0,20.78,39.47
2022-03-06 10:45:00+00:00,9.08,0,20.78,39.46
2022-03-06 10:50:00+00:00,8.64,0,20.78,39.05
2022-03-06 10:55:00+00:00,9.2,0,20.78,39.16
2022-03-06 11:00:00+00:00,9.06,0,20.78,38.96
2022-03-06 11:05:00+00:00,8.86,0,20.78,39.04
2022-03-06 11:10:00+00:00,8.95,0,20.79,38.98
2022-03-06 11:15:00+00:00,8.42,0,20.78,38.82
2022-03-06 11:20:00+00:00,9.54,0,20.79,38.88
2022-03-06 11:25:00+00:00,8.89,0,20.79,38.82
2022-03-06 11:30:00+00:00,8.45,0.81,20.79,38.82
2022-03-06 11:35:00+00:00,8.38,0,20.79,38.75
2022-03-06 11:40:00+00:00,8.59,0,20.79,38.8
2022-03-06 11:45:00+00:00,9.03,0,20.79,38.77
2022-03-06 11:50:00+00:00,8.85,0,20.79,38.48
2022-03-06 11:55:00+00:00,7.81,0,20.79,38.27
2022-03-06 12:00:00+00:00,9.88,0,20.79,38.21
2022-03-06 12:05:00+00:00,8.89,0,20.79,38.34
2022-03-06 12:10:00+00:00,8.24,0,20.79,38.21
2022-03-06 12:15:00+00:00,7.43,0.81,20.79,38
2022-03-06 12:20:00+00:00,6.83,0,20.79,37.78
2022-03-06 12:25:00+00:00,8.69,0,20.79,37.82
2022-03-06 12:30:00+00:00,8.74,0,20.79,37.95
2022-03-06 12:35:00+00:00,8.86,0,20.79,37.88
2022-03-06 12:40:00+00:00,7.74,0,20.79,37.8
2022-03-06 12:45:00+00:00,8.76,0.81,20.79,37.55
2022-03-06 12:50:00+00:00,8.36,0,20.79,37.5
2022-03-06 12:55:00+00:00,6.43,0,20.79,37.41
2022-03-06 13:00:00+00:00,7.36,0,20.79,37.31
2022-03-06 13:05:00+00:00,9.38,0,20.79,37.4
2022-03-06 13:10:00+00:00,8.12,0,20.79,37.35
2022-03-06 13:15:00+00:00,6.78,0,20.8,37.1
2022-03-06 13:20:00+00:00,7.48,0.85,20.8,37.1
2022-03-06 13:25:00+00:00,8.66,0,20.79,37.14
2022-03-06 13:30:00+00:00,8.17,0,20.79,36.79
2022-03-06 13:35:00+00:00,8.61,0,20.79,36.78
2022-03-06 13:40:00+00:00,8.86,0,20.79,36.87
2022-03-06 13:45:00+00:00,7.87,0,20.8,36.71
2022-03-06 13:50:00+00:00,8.64,0,20.79,36.69
2022-03-06 13:55:00+00:00,9.33,0,20.79,36.79
2022-03-06 14:00:00+00:00,8.16,0,20.79,36.68
2022-03-06 14:05:00+00:00,8.37,0,20.79,36.49
2022-03-06 14:10:00+00:00,7.29,0,20.8,36.43
2022-03-06 14:15:00+00:00,8.01,0,20.79,36.37
2022-03-06 14:20:00+00:00,6.94,0,20.79,36.42
2022-03-06 14:25:00+00:00,7.32,0,20.79,36.14
2022-03-06 14:30:00+00:00,7.61,0.81,20.79,36
2022-03-06 14:35:00+00:00,7.77,0,20.8,36.13
2022-03-06 14:40:00+00:00,8.93,0.81,20.79,36
2022-03-06 14:45:00+00:00,9.68,0,20.79,36.07
2022-03-06 14:50:00+00:00,9.37,0,20.79,35.94
2022-03-06 14:55:00+00:00,7.99,0,20.79,35.9
2022-03-06 15:00:00+00:00,9.27,0,20.79,35.57
2022-03-06 15:05:00+00:00,8.68,0,20.79,35.61
2022-03-06 15:10:00+00:00,8.98,0,20.79,35.5
2022-03-06 15:15:00+00:00,8.59,0,20.79,35.48
2022-03-06 15:20:00+00:00,8.64,0,20.8,35.56
2022-03-06 15:25:00+00:00,8.56,0,20.79,35.4
2022-03-06 15:30:00+00:00,8.47,0,20.8,35.34
2022-03-06 15:35:00+00:00,8.71,0,20.79,35.17
2022-03-06 15:40:00+00:00,9.14,0,20.79,35.36
2022-03-06 15:45:00+00:00,8.32,0,20.79,35.16
2022-03-06 15:50:00+00:00,8.49,0,20.8,35.16
2022-03-06 15:55:00+00:00,9.16,0,20.79,35.11
2022-03-06 16:00:00+00:00,8.55,0,20.79,34.93
2022-03-06 16:05:00+00:00,8.47,0,20.8,34.87
2022-03-06 16:10:00+00:00,8.6,0,20.79,35.05
2022-03-06 16:15:00+00:00,7.93,0,20.79,34.87
2022-03-06 16:20:00+00:00,7.68,0,20.8,34.7
2022-03-06 16:25:00+00:00,8.7,0,20.79,34.62
2022-03-06 16:30:00+00:00,7.39,0,20.79,34.69
2022-03-06 16:35:00+00:00,7.75,0,20.79,34.47
2022-03-06 16:40:00+00:00,8.49,0,20.79,34.29
2022-03-06 16:45:00+00:00,9.01,0,20.79,34.48
2022-03-06 16:50:00+00:00,8.86,0,20.8,34.42
2022-03-06 16:55:00+00:00,8.86,0,20.79,34.46
2022-03-06 17:00:00+00:00,8.6,0,20.79,34.19
2022-03-06 17:05:00+00:00,8.64,0,20.79,34.17
2022-03-06 17:10:00+00:00,8.35,0,20.79,34.12
2022-03-06 17:15:00+00:00,8.97,0,20.79,34.09
2022-03-06 17:20:00+00:00,8.99,0,20.79,34.02
2022-03-06 17:25:00+00:00,8.44,0,20.79,34.02
2022-03-06 17:30:00+00:00,7.75,0,20.79,33.78
2022-03-06 17:35:00+00:00,7.44,0,20.79,33.63
2022-03-06 17:40:00+00:00,7.58,0,20.79,33.48
2022-03-06 17:45:00+00:00,7.04,0,20.79,33.42
2022-03-06 17:50:00+00:00,9.04,0,20.79,33.46
2022-03-06 17:55:00+00:00,8.85,0,20.79,
2022-03-06 18:00:00+00:00,9.1,0,20.79,33.42
2022-03-06 18:05:00+00:00,8.83,0,20.79,33.4
2022-03-06 18:10:00+00:00,8.01,0,20.79,33.28
2022-03-06 18:15:00+00:00,8.37,0,20.79,33.18
2022-03-06 18:20:00+00:00,8.46,0,20.79,33.2
2022-03-06 18:25:00+00:00,8.3,0,20.79,33.09
2022-03-06 18:30:00+00:00,6.69,0,20.79,32.76
2022-03-06 18:35:00+00:00,9.22,0,20.79,32.8
2022-03-06 18:40:00+00:00,14.29,0,20.79,32.66
2022-03-06 18:45:00+00:00,99.98,36.64,19.97,28.49
2022-03-06 18:50:00+00:00,560.56,42.48,13.9,30.48
2022-03-06 18:55:00+00:00,571.52,46.27,13.92,35.92
2022-03-06 19:00:00+00:00,640.65,48.82,12.97,40.63
2022-03-06 19:05:00+00:00,648.74,49.06,13.03,43.26
2022-03-06 19:10:00+00:00,637.32,49.44,13.07,44.44
2022-03-06 19:15:00+00:00,648.09,49.24,13.08,45.52
2022-03-06 19:20:00+00:00,646.04,49.43,13.08,46.67
2022-03-06 19:25:00+00:00,689.92,50.69,12.76,48.67
2022-03-06 19:30:00+00:00,721.71,50.6,12.44,50.93
2022-03-06 19:35:00+00:00,707.75,51.08,12.59,52.96
2022-03-06 19:40:00+00:00,733.17,50.9,12.48,54.87
2022-03-06 19:45:00+00:00,792.46,48.72,11.82,56.7
2022-03-06 19:50:00+00:00,831.83,45.62,11.42,58.25
2022-03-06 19:55:00+00:00,813.51,46.13,11.44,59.47
2022-03-06 20:00:00+00:00,823.91,46.43,11.45,60.39
2022-03-06 20:05:00+00:00,817.59,46.52,11.47,61.08
2022-03-06 20:10:00+00:00,844.86,46.68,11.48,61.67
2022-03-06 20:15:00+00:00,848.4,46.58,11.49,62
2022-03-06 20:20:00+00:00,880.31,46.39,11.41,62.58
2022-03-06 20:25:00+00:00,942.44,37.71,10.15,63.02
2022-03-06 20:30:00+00:00,966.89,37.41,10.12,63.64
2022-03-06 20:35:00+00:00,952.14,37.39,10.13,64.11
2022-03-06 20:40:00+00:00,948.8,37.47,10.13,64.39
2022-03-06 20:45:00+00:00,943.63,37.61,10.13,64.55
2022-03-06 20:50:00+00:00,962.38,37.54,10.15,64.72
2022-03-06 20:55:00+00:00,975.56,37.66,10.13,64.73
2022-03-06 21:00:00+00:00,1029.88,34.99,9.69,65.08
2022-03-06 21:05:00+00:00,1162.48,31.49,8.79,65.77
2022-03-06 21:10:00+00:00,1285.14,31.05,8.33,66.66
2022-03-06 21:15:00+00:00,1408.23,32.09,7.99,67.83
2022-03-06 21:20:00+00:00,1530.99,37.84,8.37,69.78
2022-03-06 21:25:00+00:00,1618,40.85,7.72,71.4
2022-03-06 21:30:00+00:00,1625.95,39.87,7.59,72.56
2022-03-06 21:35:00+00:00,1653.52,40.01,7.59,73.68
2022-03-06 21:40:00+00:00,1518.27,42.88,8.18,74.3
2022-03-06 21:45:00+00:00,1422.84,47.26,8.95,74.42
2022-03-06 21:50:00+00:00,1433.83,47.16,8.96,75.07
2022-03-06 21:55:00+00:00,1421.27,46.38,8.83,75.39
2022-03-06 22:00:00+00:00,1515.62,42.53,8.15,75.69
2022-03-06 22:05:00+00:00,1557.29,41.9,8.04,75.95
2022-03-06 22:10:00+00:00,1599.86,39.29,7.61,76.54
2022-03-06 22:15:00+00:00,1529.41,41.66,8.01,76.9
2022-03-06 22:20:00+00:00,1528.17,43.55,8.31,77.27
2022-03-06 22:25:00+00:00,1510.68,45.35,8.58,
2022-03-06 22:30:00+00:00,1511.95,45.45,8.56,78.5
2022-03-06 22:35:00+00:00,1544.2,45.17,8.5,79.1
2022-03-06 22:40:00+00:00,1511.38,44.64,8.49,79.78
2022-03-06 22:45:00+00:00,1495.22,44.37,8.47,80.54
2022-03-06 22:50:00+00:00,1520.95,44.4,8.48,81.4
2022-03-06 22:55:00+00:00,1620.16,41.25,7.89,82.56
2022-03-06 23:00:00+00:00,1687.94,39.78,7.57,83.77
2022-03-06 23:05:00+00:00,1721.46,38.93,7.4,84.51
2022-03-06 23:10:00+00:00,1707.42,39.22,7.45,85.21
2022-03-06 23:15:00+00:00,1663.4,39.05,7.41,85.43
2022-03-06 23:20:00+00:00,1624.06,41.54,7.88,85.72
2022-03-06 23:25:00+00:00,1622.93,45.12,8.43,86.11
2022-03-06 23:30:00+00:00,1871.76,38.53,7.16,87.44
2022-03-06 23:35:00+00:00,1716.14,38.08,7.18,87.39
2022-03-06 23:40:00+00:00,1530.66,44.81,8.5,86.51
2022-03-06 23:45:00+00:00,1703.23,44.14,8.26,87.06
2022-03-06 23:50:00+00:00,1805.11,36.87,6.9,88.14
2022-03-06 23:55:00+00:00,1636.08,40.4,7.64,87.55
2022-03-07 00:00:00+00:00,1683.79,39.29,7.45,87.72
2022-03-07 00:05:00+00:00,1705.84,39.26,7.43,88.28
2022-03-07 00:10:00+00:00,1652.07,39.34,7.45,88.9
2022-03-07 00:15:00+00:00,1660.27,39.53,7.48,89.38
2022-03-07 00:20:00+00:00,1623.83,39.59,7.5,90
2022-03-07 00:25:00+00:00,1672.4,39.74,7.52,90.79
2022-03-07 00:30:00+00:00,1664.48,39.86,7.53,91.53
2022-03-07 00:35:00+00:00,1681.27,39.92,7.54,92.32
2022-03-07 00:40:00+00:00,1650.05,39.71,7.54,92.88
2022-03-07 00:45:00+00:00,1692.42,39.05,7.39,93.4
2022-03-07 00:50:00+00:00,1698.6,38.99,7.41,93.97
2022-03-07 00:55:00+00:00,1698.36,39.02,7.42,94.46
2022-03-07 01:00:00+00:00,1664.82,39.33,7.48,94.66
2022-03-07 01:05:00+00:00,1763.53,37.36,7.13,95.18
2022-03-07 01:10:00+00:00,1709.32,37.98,7.24,95.49
2022-03-07 01:15:00+00:00,1726.55,38.14,7.3,95.76
2022-03-07 01:20:00+00:00,1897.09,33.65,6.45,96.37
2022-03-07 01:25:00+00:00,1932.57,34.35,6.5,96.83
2022-03-07 01:30:00+00:00,2004.62,33.04,6.18,97.57
2022-03-07 01:35:00+00:00,2021.57,33.94,6.3,98
2022-03-07 01:40:00+00:00,1953.8,34.41,6.39,98.14
2022-03-07 01:45:00+00:00,1908.16,35.82,6.69,97.81
2022-03-07 01:50:00+00:00,1889.89,35.23,6.6,97.72
2022-03-07 01:55:00+00:00,1898.13,35.13,6.57,97.76
2022-03-07 02:00:00+00:00,1901.54,35.19,6.58,98.01
2022-03-07 02:05:00+00:00,1920.49,35.34,6.59,98.15
2022-03-07 02:10:00+00:00,1944.61,34.83,6.48,98.54
2022-03-07 02:15:00+00:00,1871.98,37.08,6.92,98.7
2022-03-07 02:20:00+00:00,1875.43,37.42,6.99,98.91
2022-03-07 02:25:00+00:00,1916.93,36.57,6.78,99.32
2022-03-07 02:30:00+00:00,1899.93,36.81,6.85,99.45
2022-03-07 02:35:00+00:00,1874.76,37.41,7.01,99.52
2022-03-07 02:40:00+00:00,1902.89,36.94,6.91,99.87
2022-03-07 02:45:00+00:00,1835.48,37.61,7.06,99.86
2022-03-07 02:50:00+00:00,1796.52,41.12,7.7,99.83
2022-03-07 02:55:00+00:00,1960.21,36.91,6.82,100.63
2022-03-07 03:00:00+00:00,1780.42,38.37,7.16,100.23
2022-03-07 03:05:00+00:00,1703.09,44.15,8.26,99.68
2022-03-07 03:10:00+00:00,1995.62,37.82,6.92,100.95
2022-03-07 03:15:00+00:00,1761.79,39.11,7.25,100.52
2022-03-07 03:20:00+00:00,1543.49,45.58,8.62,99.04
2022-03-07 03:25:00+00:00,1849.14,42.55,7.89,100
2022-03-07 03:30:00+00:00,1872.96,36.94,6.79,100.53
2022-03-07 03:35:00+00:00,1569.63,44.21,8.34,99.25
2022-03-07 03:40:00+00:00,1677.63,46.05,8.63,99.02
2022-03-07 03:45:00+00:00,1958.71,37.35,6.78,100.29
2022-03-07 03:50:00+00:00,1788.59,38.33,7.15,99.69
2022-03-07 03:55:00+00:00,1690,39.62,7.5,98.79
2022-03-07 04:00:00+00:00,1728.97,38.66,7.35,98.32
2022-03-07 04:05:00+00:00,1730.62,38.01,7.25,98.23
2022-03-07 04:10:00+00:00,1703.2,38.23,7.29,98.08
2022-03-07 04:15:00+00:00,1723,38.44,7.32,97.88
2022-03-07 04:20:00+00:00,1720.22,38.58,7.33,97.84
2022-03-07 04:25:00+00:00,1726.64,38.34,7.32,97.68
2022-03-07 04:30:00+00:00,1737.78,38.18,7.31,97.58
2022-03-07 04:35:00+00:00,1764.55,37.76,7.21,97.4
2022-03-07 04:40:00+00:00,1739.76,37.75,7.18,97.31
2022-03-07 04:45:00+00:00,1731.95,38.09,7.29,97.17
2022-03-07 04:50:00+00:00,1735.86,38.16,7.3,96.95
2022-03-07 04:55:00+00:00,1717.45,38.12,7.3,96.76
2022-03-07 05:00:00+00:00,1751.07,38.57,7.38,96.64
2022-03-07 05:05:00+00:00,1769.79,41.02,7.65,97.39
2022-03-07 05:10:00+00:00,1597.28,46.74,8.68,97.61
2022-03-07 05:15:00+00:00,1646.22,47.98,8.91,97.73
2022-03-07 05:20:00+00:00,1843.33,43.87,7.93,98.94
2022-03-07 05:25:00+00:00,1762.66,43.9,7.97,99.22
2022-03-07 05:30:00+00:00,1671.26,45.56,8.38,98.77
2022-03-07 05:35:00+00:00,1770.91,43.71,8.08,98.92
2022-03-07 05:40:00+00:00,1789.4,42.95,7.86,99.19
2022-03-07 05:45:00+00:00,1677.79,44.86,8.3,98.9
2022-03-07 05:50:00+00:00,1627.57,46.38,8.57,98.58
2022-03-07 05:55:00+00:00,1698.04,44.77,8.28,98.61
2022-03-07 06:00:00+00:00,1728.72,44.01,8.13,98.82
2022-03-07 06:05:00+00:00,1648.04,44.41,8.31,98.4
2022-03-07 06:10:00+00:00,1658.02,44.91,8.38,98.3
2022-03-07 06:15:00+00:00,1722.03,43.6,8.09,98.4
2022-03-07 06:20:00+00:00,1748.72,41.6,7.73,98.58
2022-03-07 06:25:00+00:00,1588.84,45.78,8.59,97.92
2022-03-07 06:30:00+00:00,1676.69,45.45,8.45,98.14
2022-03-07 06:35:00+00:00,1775.84,41.3,7.64,98.67
2022-03-07 06:40:00+00:00,1603.83,44.76,8.38,98.12
2022-03-07 06:45:00+00:00,1594.63,46.59,8.75,97.83
2022-03-07 06:50:00+00:00,1761.18,42.98,7.94,98.53
2022-03-07 06:55:00+00:00,1722.34,42.04,7.82,
2022-03-07 07:00:00+00:00,1577.83,45.99,8.66,98.07
2022-03-07 07:05:00+00:00,1705.73,44.73,8.37,98.32
2022-03-07 07:10:00+00:00,1744.14,41.19,7.68,98.69
